"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Bench Press (Barbell)",,"",3,"normal",45,10,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Shoulder Press (Dumbbell)",,"",0,"warmup",5,10,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Shoulder Press (Dumbbell)",,"",1,"normal",5,12,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Shoulder Press (Dumbbell)",,"",2,"normal",7.5,6,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Shoulder Press (Dumbbell)",,"",3,"failure",7.5,6,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",3.75,4,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",3.75,7,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",3.75,5,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Single Arm Tricep Extension (Dumbbell)",,"",3,"normal",3.75,4,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,12,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,10,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Lateral Raise (Dumbbell)",,"",2,"normal",2.5,8,,,
"1. Chest Shoulders and Triceps","30 oct 2024, 11:10","30 oct 2024, 12:01","","Lateral Raise (Dumbbell)",,"",3,"failure",2.5,8,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Romanian Deadlift (Barbell)",,"",0,"warmup",25,15,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Romanian Deadlift (Barbell)",,"",1,"warmup",35,15,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Romanian Deadlift (Barbell)",,"",2,"normal",45,15,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Romanian Deadlift (Barbell)",,"",3,"normal",55,15,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Romanian Deadlift (Barbell)",,"",4,"normal",55,15,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Squat (Barbell)",,"",0,"normal",45,10,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Squat (Barbell)",,"",1,"normal",45,10,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Squat (Barbell)",,"",2,"normal",45,10,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Standing Calf Raise (Barbell)",,"",0,"normal",65,20,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Standing Calf Raise (Barbell)",,"",1,"normal",65,20,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Standing Calf Raise (Barbell)",,"",2,"normal",65,20,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Standing Calf Raise (Barbell)",,"",3,"failure",65,25,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Hanging Leg Raise",,"",0,"normal",,14,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Hanging Leg Raise",,"",1,"normal",,11,,,
"3. Legs and Abs","19 jun 2024, 21:34","19 jun 2024, 22:21","I hate myself","Hanging Leg Raise",,"",2,"normal",,10,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Bent Over Row (Barbell)",,"",0,"warmup",25,25,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Bent Over Row (Barbell)",,"",1,"normal",35,17,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Bent Over Row (Barbell)",,"",2,"normal",45,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Bent Over Row (Barbell)",,"",3,"failure",45,12,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Pull Up",,"",0,"failure",,10,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Bicep Curl (Dumbbell)",,"",0,"normal",5,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Bicep Curl (Dumbbell)",,"",1,"normal",5,16,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Bicep Curl (Dumbbell)",,"",2,"failure",5,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Shrug (Barbell)",,"",0,"normal",35,22,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Shrug (Barbell)",,"",1,"normal",35,20,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Shrug (Barbell)",,"",2,"failure",35,22,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,12,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,14,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Lateral Raise (Dumbbell)",,"",2,"failure",2.5,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Single Arm Cable Row",,"",0,"normal",10,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Single Arm Cable Row",,"",1,"normal",10,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Single Arm Cable Row",,"",2,"failure",10,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Single Arm Cable Row",,"",3,"failure",10,15,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Reverse Curl (Dumbbell)",,"",0,"normal",5,11,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Reverse Curl (Dumbbell)",,"",1,"normal",5,12,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Reverse Curl (Dumbbell)",,"",2,"failure",5,12,,,
"2. Back and Biceps","3 jun 2024, 0:39","3 jun 2024, 1:43","","Hammer Curl (Dumbbell)",,"",0,"normal",5,8,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Bench Press (Barbell)",,"",0,"warmup",35,20,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Bench Press (Barbell)",,"",1,"normal",40,15,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Bench Press (Barbell)",,"",2,"normal",55,10,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Bench Press (Barbell)",,"",3,"normal",55,10,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Shoulder Press (Dumbbell)",,"",0,"warmup",7.5,10,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Shoulder Press (Dumbbell)",,"",1,"normal",7.5,11,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Shoulder Press (Dumbbell)",,"",2,"normal",10,10,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Shoulder Press (Dumbbell)",,"",3,"failure",10,10,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Bench Press (Barbell)",,"",0,"normal",45,12,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Bench Press (Barbell)",,"",1,"normal",45,12,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Bench Press (Barbell)",,"",2,"normal",45,12,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",5,7,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",5,7,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",5,4,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Single Arm Tricep Extension (Dumbbell)",,"",3,"normal",5,5,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,12,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,12,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Lateral Raise (Dumbbell)",,"",2,"normal",2.5,11,,,
"1. Chest Shoulders and Triceps","30 may 2024, 0:38","30 may 2024, 1:33","Me deje llevar","Lateral Raise (Dumbbell)",,"",3,"failure",2.5,12,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Bench Press (Barbell)",,"",0,"warmup",35,25,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Bench Press (Barbell)",,"",1,"normal",40,17,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Bench Press (Barbell)",,"",2,"normal",55,11,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Bench Press (Barbell)",,"",3,"normal",55,11,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Shoulder Press (Dumbbell)",,"",0,"warmup",7.5,13,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Shoulder Press (Dumbbell)",,"",1,"normal",7.5,13,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Shoulder Press (Dumbbell)",,"",2,"normal",10,11,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Shoulder Press (Dumbbell)",,"",3,"failure",10,9,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Bench Press (Barbell)",,"",0,"normal",45,12,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Bench Press (Barbell)",,"",1,"normal",45,12,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Bench Press (Barbell)",,"",2,"normal",45,12,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",5,10,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",5,9,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",5,9,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Single Arm Tricep Extension (Dumbbell)",,"",3,"normal",5,5,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Lateral Raise (Dumbbell)",,"",0,"normal",2.5,15,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Lateral Raise (Dumbbell)",,"",1,"normal",2.5,12,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Lateral Raise (Dumbbell)",,"",2,"normal",2.5,11,,,
"1. Chest Shoulders and Triceps","13 may 2024, 22:46","13 may 2024, 23:57","","Lateral Raise (Dumbbell)",,"",3,"failure",2.5,12,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Bent Over Row (Barbell)",,"",0,"warmup",25,20,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Bent Over Row (Barbell)",,"",1,"normal",35,20,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Bent Over Row (Barbell)",,"",2,"normal",45,15,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Bent Over Row (Barbell)",,"",3,"failure",45,15,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Pull Up",,"",0,"failure",,13,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Bicep Curl (Dumbbell)",,"",0,"normal",5,16,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Bicep Curl (Dumbbell)",,"",1,"normal",5,18,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Bicep Curl (Dumbbell)",,"",2,"failure",5,19,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Shrug (Barbell)",,"",0,"normal",35,22,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Shrug (Barbell)",,"",1,"normal",35,22,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Shrug (Barbell)",,"",2,"failure",35,20,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Lateral Raise (Dumbbell)",,"",0,"normal",3.75,12,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Lateral Raise (Dumbbell)",,"",1,"normal",3.75,12,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Lateral Raise (Dumbbell)",,"",2,"failure",3.75,10,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Single Arm Cable Row",,"",0,"normal",10,15,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Single Arm Cable Row",,"",1,"normal",10,15,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Single Arm Cable Row",,"",2,"failure",10,15,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Single Arm Cable Row",,"",3,"failure",10,15,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Reverse Curl (Dumbbell)",,"",0,"normal",5,15,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Reverse Curl (Dumbbell)",,"",1,"normal",5,12,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Reverse Curl (Dumbbell)",,"",2,"failure",5,12,,,
"2. Back and Biceps","9 may 2024, 13:19","9 may 2024, 14:22","Todo biem","Hammer Curl (Dumbbell)",,"",0,"normal",5,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Bench Press (Barbell)",,"",0,"warmup",35,20,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Bench Press (Barbell)",,"",1,"normal",40,15,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Bench Press (Barbell)",,"",2,"normal",55,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Bench Press (Barbell)",,"",3,"normal",55,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Shoulder Press (Dumbbell)",,"",0,"warmup",7.5,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Shoulder Press (Dumbbell)",,"",1,"normal",7.5,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Shoulder Press (Dumbbell)",,"",2,"normal",10,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Shoulder Press (Dumbbell)",,"",3,"normal",10,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Bench Press (Barbell)",,"",0,"normal",45,12,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Bench Press (Barbell)",,"",1,"normal",45,12,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Bench Press (Barbell)",,"",2,"normal",45,12,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Single Arm Tricep Extension (Dumbbell)",,"Der-isq",0,"normal",5,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Single Arm Tricep Extension (Dumbbell)",,"Der-isq",1,"normal",5,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Single Arm Tricep Extension (Dumbbell)",,"Der-isq",2,"normal",5,7,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Single Arm Tricep Extension (Dumbbell)",,"Der-isq",3,"normal",5,7,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Single Arm Tricep Extension (Dumbbell)",,"Der-isq",4,"normal",5,5,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Single Arm Tricep Extension (Dumbbell)",,"Der-isq",5,"normal",5,5,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Lateral Raise (Dumbbell)",,"",0,"normal",3.75,12,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Lateral Raise (Dumbbell)",,"",1,"normal",3.75,12,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Lateral Raise (Dumbbell)",,"",2,"normal",3.75,10,,,
"1. Chest Shoulders and Triceps","5 may 2024, 18:32","5 may 2024, 19:36","Todo super","Lateral Raise (Dumbbell)",,"",3,"failure",2.5,15,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Deadlift (Barbell)",,"",0,"warmup",40,12,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Deadlift (Barbell)",,"",1,"warmup",45,10,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Deadlift (Barbell)",,"",2,"warmup",50,12,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Deadlift (Barbell)",,"",3,"normal",60,15,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Squat (Barbell)",,"",0,"normal",30,10,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Squat (Barbell)",,"",1,"normal",45,10,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Squat (Barbell)",,"",2,"normal",45,13,,,
"3. Legs and Abs","4 may 2024, 0:07","4 may 2024, 1:15","Se se se , lo de siempre","Standing Calf Raise (Barbell)",,"",0,"normal",65,20,,,
